video,shot_number,category,cluster,interactions_number_speakers_2,interactions_number_speakers_3,interactions_number_speakers_4,interactions_number_speakers_4+,intervention_short,intervention_long,speakers_type_ponctuel,speakers_type_localise,speakers_type_present,speakers_type_regulier,speakers_type_important,speaker_distribution,mean_number_of_faces,std_number_of_faces,inter_intensity_variation,intra_intensity_variation,number_shot_transition,number_speaker_transition,speech,music,speech_with_music,speech_with_non_music,non_speech_with_music,non_speech_with_non_music,words,duration
Lauraflanders-TheFWordSeptember32008677.xml,1,politics,26,0.0,0.0,0.0,0.0,0.0,89.29,89.29,0.0,0.0,0.0,0.0,100.0,7.333333333333333,5.2493385826745405,32.8348583878,16.688453159037778,267.857142857,0.0,91.99,4.37,3.42,88.1,0.96,2.44,2.36910994764,0.985308348729
Onemonthhere-2ChallengesDownOneMonthHereEpisode11860.xml,1,personal_or_auto-biographical,8,83.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51,100.0,13.75,13.423393758658799,35.28061002177779,17.516339869280003,374.331550802,0.0,81.02,7.22,6.1,74.92,1.12,1.12,3.59947643979,1.64511304654
Etsy-HandmadePortraitsMimiKirchner920.xml,1,educational,0,19.31,0.0,40.53,13.85,8.13,0.0,0.0,0.0,0.4,20.73,59.52,100.0,4.714285714285714,3.238795442501324,57.6008714597,16.514161220033333,1471.47147147,6.00600600601,64.4,33.66,16.25,48.09,17.42,17.89,6.45287958115,2.92953285827
Culinarymedia-CMNVideoJeanLouisGerinAtJamesBeardHousePart1447.xml,1,food_and_drink,25,2.37,0.0,0.0,31.07,3.84,18.71,0.0,0.0,38.09,17.91,0.0,100.0,2.0,1.632993161855452,35.94945533770001,12.897603485853331,230.607966457,4.1928721174,11.67,75.6,7.79,3.84,67.81,20.16,0.0130890052356,4.19635787807
Kcscienceinc-KCScienceINC399.xml,1,documentary,34,0.0,0.0,0.0,0.0,10.87,68.55,0.0,0.0,0.0,0.0,79.42,100.0,11.0,9.513148795220223,41.32897603486666,25.75163398693333,2500.0,0.0,86.7,34.53,28.76,54.96,5.78,1.91,0.942408376963,0.563033342131
Useeblu-BlubrryJamIsComing335.xml,1,music_and_entertainment,31,2.94,0.0,0.0,90.2,0.81,1.66,0.07,0.0,1.13,0.35,91.27,100.0,0.0,0.0,87.47494553375554,13.638344226578889,13.2100396301,1.91545574637,97.46,10.3,9.25,88.21,1.05,1.36,23.3246073298,13.3192574998
Remove-JeanJenningsEditorOfAutomobileMagazine693.xml,1,art,25,18.66,0.0,0.0,0.0,4.78,15.35,0.0,0.0,3.84,0.0,34.23,100.0,0.0,0.0,43.755119825722225,21.13289760348889,155.440414508,2.59067357513,63.39,73.06,42.79,20.6,30.27,4.11,1.71465968586,1.69789742236
Etech-TomCoatesRideTheFireEagleOpenLocationForAll454.xml,1,technology,7,4.29,2.98,3.83,0.0,3.23,4.86,0.0,0.0,0.0,1.28,17.34,100.0,0.0,0.0,0.2444444444445889,0.21786492374722222,2336.89205219,1.06761565836,98.38,21.54,20.54,77.72,1.0,0.59,3.59947643979,7.41620480338
Pycon-DesigningAWebFrameworkDjangosDesignDecisions181.xml,1,conferences_and_other_events,31,0.0,10.47,12.65,63.24,0.44,7.79,0.0,0.0,5.4,4.7,79.11,100.0,0.5,0.5,57.9677559912889,9.93464052288,58.4036340039,7.07332900714,92.31,18.28,12.98,79.26,5.3,2.36,33.4031413613,13.556787191
Imaginacanarias-MapasDeSistemasVitales666.xml,1,default_category,5,0.0,0.0,98.34,0.0,0.0,0.0,0.0,0.0,2.54,0.0,95.07,100.0,4.333333333333333,4.189935029992178,46.762527233099995,27.49455337691111,779.727095517,0.194931773879,97.64,17.45,16.24,81.31,1.2,0.54,13.5602094241,4.51306413302
Toolsofchange-DouglasRushkoffWhoseStoryIsThisAnywayWhenReadersBecome124.xml,1,technology,29,0.0,0.0,0.0,98.91,0.14,0.0,0.0,0.0,0.0,3.45,95.14,100.0,5.5,6.0,73.52549019607778,24.793028322444442,454.545454545,1.91115702479,97.19,31.86,30.09,67.08,1.77,0.97,43.7172774869,17.0317585995
Weldon-AsthmaInYouth128.xml,1,sports,32,11.29,38.23,0.0,0.0,2.15,11.0,0.0,0.0,22.87,22.47,17.11,100.0,12.214285714285714,19.6693328067127,43.30326797384445,17.99564270153333,1624.12993039,2.55220417633,55.88,57.42,20.25,35.64,37.18,6.54,6.15183246073,3.79167766341
Zenfilmbacktones-ForeverVideo102.xml,1,music_and_entertainment,1,3.42,1.4,0.0,44.08,4.22,3.62,0.03,0.0,32.37,23.1,0.0,100.0,7.875,5.441449714919729,2.795642701525555,19.30283224402222,63.0761766133,4.17273168365,52.17,56.11,13.25,38.92,42.87,4.93,49.502617801,36.2628661916
Lauraflanders-GRITtvFeaturesSuperRichTaxCheats904.xml,1,politics,10,0.0,0.0,92.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.62,100.0,20.0,11.895377253370318,22.67320261436667,8.976034858382222,192.307692308,0.0,89.68,24.33,19.2,70.47,5.12,3.04,3.59947643979,1.82985836192
TheJAMAREPORT-STUDYFINDSBETTERQUALITYOFLIFEFORTERMINALLYILLPATIENTSW666.xml,1,health,13,0.0,0.0,0.0,95.85,0.0,0.0,17.09,0.0,0.0,0.0,78.3,100.0,6.25,5.3091901453988255,41.983442265799994,21.525054466233332,1120.0,5.6,76.0,20.72,2.01,73.99,18.71,4.01,2.30366492147,1.09967449635
CookingUpAStory-FarmToSchoolAConversationWithMarionKalb401.xml,1,food_and_drink,28,2.52,11.2,2.51,51.99,1.89,20.6,0.0,0.0,7.34,29.01,53.02,100.0,26.5,35.44966250091207,31.98474945534445,26.97167755992222,885.167464115,3.58851674641,89.8,34.58,27.3,62.5,7.29,2.58,12.9188481675,7.35462303158
ACDigest-AnnapolisCityDigest103551.xml,1,default_category,24,0.0,0.0,3.01,91.22,0.13,1.08,0.0,0.0,56.83,4.69,33.0,100.0,8.647058823529411,6.077356008607964,25.00435729846667,15.904139433544445,578.065910319,3.13344138304,91.6,19.58,13.95,77.65,5.63,2.58,38.9790575916,16.2839799419
Essentialentertainment-YoungBoss228.xml,1,default_category,24,28.72,11.41,0.0,0.0,1.46,54.34,0.0,0.0,5.92,4.11,85.51,100.0,3.5,2.8136571693556887,60.727668845311115,24.9237472767,660.569105691,0.711382113821,93.38,12.9,8.85,84.53,4.04,2.44,21.9502617801,8.65663763526
Monochrom-monochromsKikiAndBubuAndTheShift936.xml,1,educational,33,0.65,0.56,0.0,94.8,0.05,0.81,0.0,0.0,1.54,72.15,18.64,100.0,21.75,22.56518335843961,34.12200435728889,14.814814814801114,26.1233019854,17.0323928945,93.07,15.87,13.45,79.59,2.41,4.44,44.554973822,16.8382158881
Truthmovement-AnthonyDaveCahillLukeRudkoskiMannyBadilloAndRobertWanek515.xml,1,art,8,2.49,1.23,1.11,68.31,1.53,1.05,0.0,0.0,11.53,61.86,0.0,100.0,9.444444444444445,9.88951308891406,19.598257080611113,16.73202614381111,364.922206506,11.3861386139,76.71,41.43,22.22,54.47,19.21,4.07,108.04973822,62.1975895135
Hjarrett7-JesusCallsUsToFollow917.xml,1,religion,17,14.8,0.0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0,24.23,100.0,0.0,0.0,48.627450980388886,0.0,0.0,0.0,38.56,86.13,28.37,9.59,57.77,3.29,0.955497382199,1.43397554324
EconomyInCrisis-FortunesFavor359.xml,1,business,23,96.42,0.0,0.0,0.0,0.0,0.0,86.82,0.0,8.88,0.0,0.0,100.0,2.0,2.0,23.173856209133334,16.90631808278889,109.89010989,0.549450549451,85.21,18.24,6.33,78.83,11.91,2.16,3.31151832461,1.60112606668
Newdirectors-BloodyWomen429.xml,1,videoblogging,31,8.29,6.67,11.48,52.85,1.91,1.52,0.0,0.0,0.73,2.98,72.63,100.0,1.5,1.118033988749895,25.46100217865556,18.77995642701111,57.9710144928,11.4492753623,78.65,38.36,20.53,58.11,17.83,3.39,19.1623036649,12.1404064397
Mahalovideogames-SporeCellStageGameplay326.xml,1,gaming,20,5.44,6.36,6.55,0.0,4.19,1.9,0.0,0.0,3.84,1.76,18.84,100.0,0.0,0.0,26.12897603484444,14.161220043577778,640.569395018,3.91459074733,19.28,74.96,11.92,7.35,63.04,17.45,0.0130890052356,4.94413653559
UBM-02075HowShallWeDie01CooperateAndResistNot686.xml,1,religion,22,1.79,2.27,0.0,93.53,0.0,0.0,0.0,0.0,0.23,72.38,20.03,100.0,6.25,5.931905258852336,20.415250544644447,24.3137254902,198.218902614,17.3226084458,91.14,36.37,30.28,60.87,6.1,2.7,58.1806282723,30.6237353743
Politicallunch-PoliticalLunch112907DebateSpecial118.xml,1,politics,24,0.0,0.0,0.0,90.33,1.19,4.22,0.0,0.0,24.72,2.98,67.02,100.0,10.0,14.739402972983676,31.671895424844447,17.472766884533332,635.245901639,3.27868852459,89.68,15.45,8.27,81.41,7.18,2.89,9.67277486911,4.29312923375
Greenpod-GreenTheCityN1241.xml,1,citizen_journalism,13,0.0,19.02,0.0,0.0,1.47,65.17,0.0,0.0,0.93,4.62,79.46,100.0,2.0,2.0,62.66143790847778,10.239651416124444,1028.57142857,3.42857142857,89.47,13.2,6.8,82.67,6.4,3.15,5.45811518325,1.53954429489
WashingtonCathedral-TimWhite532009840.xml,1,default_category,33,1.99,0.87,2.21,92.3,0.54,0.0,0.0,0.0,0.16,49.8,42.85,100.0,3.3333333333333335,2.494438257849294,5.8326797385599995,7.102396514165556,34.516765286,14.9901380671,91.88,26.15,21.26,70.62,4.89,3.17,44.9738219895,17.8411190288
Politicallunch-PoliticalLunch022709777.xml,1,politics,29,0.0,0.0,99.91,0.0,0.0,0.0,0.0,0.0,0.0,13.96,85.73,100.0,5.8,4.48998886412873,31.51851851852222,9.803921568634443,430.107526882,0.806451612903,94.9,10.56,9.08,85.73,1.48,3.36,6.98952879581,3.27263130113
GVTVNEWS-GVTVNews051308NCTV11378.xml,1,movies_and_television,5,10.22,5.48,3.02,62.31,1.35,4.56,0.0,0.0,3.86,26.58,53.13,100.0,14.666666666666666,9.32857021317963,2.3272331154677777,11.37254901962,802.792321117,6.10820244328,75.64,29.88,15.83,59.81,14.06,9.8,36.0471204188,15.1227236738
ClaudeBesson-LesNewsDuCARGOClub218.xml,1,music_and_entertainment,31,0.0,99.43,0.0,0.0,0.0,0.0,23.95,0.0,0.0,0.0,75.48,100.0,0.0,0.0,46.31241830065556,0.0,19.3798449612,0.387596899225,96.9,20.68,19.4,77.42,1.28,1.65,20.3272251309,4.53945632093
PSFKTV-SocialMedia648.xml,1,business,19,3.62,1.45,1.86,80.84,1.24,0.0,0.0,0.0,35.35,48.23,0.0,100.0,9.9,11.130588483993108,24.714161220044442,16.38344226578889,474.631751227,13.2569558101,8.36,88.18,5.98,2.38,82.19,9.33,5.09162303665,10.7504178763
Techpodcasts-CES2009571.xml,1,technology,31,0.0,0.0,0.0,83.63,3.89,0.0,0.0,0.0,0.0,5.34,80.14,100.0,10.5,10.5,83.51285403050001,25.185185185199998,42.5531914894,7.65957446809,74.03,28.3,17.26,56.76,11.04,14.3,3.96596858639,2.06738805314
BatmanGeek-SomethingISawToday581.xml,1,videoblogging,20,0.0,0.0,0.0,0.0,0.0,21.57,21.57,0.0,0.0,0.0,0.0,100.0,0.0,0.0,45.19607843137778,27.233115468399998,566.037735849,0.0,15.7,96.6,15.32,0.38,81.28,0.0,0.0130890052356,0.466261986452
Avelx-DataGridComponent778.xml,1,educational,8,32.37,0.0,0.0,0.0,0.0,65.34,0.0,0.0,0.0,0.0,97.29,100.0,0.0,0.0,38.35729847494444,29.586056644888888,397.727272727,0.852272727273,91.41,19.18,14.26,77.15,4.92,3.34,6.30890052356,3.09668338172
TheJAMAREPORT-STUDYFINDSGINKGOBILOBADOESNOTHELPPREVENTDEMENTIAANDALZ761.xml,1,health,5,0.0,0.0,0.0,87.68,0.0,10.05,0.0,0.0,0.0,28.78,67.26,100.0,12.571428571428571,8.861749953869042,36.474945533777785,16.55773420478889,751.879699248,9.02255639098,83.45,19.47,6.82,76.63,12.66,2.92,2.55235602094,1.17005366412
Stupidfamouspeople-PaparazziFootageOfCountrySingerBradPaisleyGreetingFansA562.xml,1,music_and_entertainment,25,0.0,0.0,0.0,0.0,0.0,26.71,0.0,26.71,0.0,0.0,0.0,100.0,0.0,0.0,43.189106753800004,22.265795206966665,259.74025974,1.2987012987,0.85,91.04,0.67,0.18,90.37,0.99,0.0130890052356,0.677399489751
SPI-TuesdayJuly152008568.xml,1,sports,10,6.64,0.0,0.0,84.15,0.3,2.48,0.0,0.0,7.65,15.97,67.22,100.0,2.25,1.479019945774904,34.7137254902,13.594771241822222,99.2555831266,3.84615384615,88.61,34.12,27.35,61.25,6.76,3.97,15.6544502618,7.09070115246
Nzpsych-SomeFinalTipsAndExamples179.xml,1,educational,10,44.73,0.0,0.0,53.48,0.0,0.0,0.0,0.0,0.0,0.0,95.11,100.0,2.0,2.0,1.6923747276692223,3.8779956427033326,127.388535032,0.0,96.95,12.74,11.2,85.73,1.54,0.93,5.11780104712,2.76238233483
Themindofward-TweetGreetAndMeet314.xml,1,technology,8,0.0,0.0,0.0,95.36,0.0,0.0,0.0,0.0,4.12,0.0,90.65,100.0,5.666666666666667,4.0276819911981905,10.64095860567,6.361655773423333,360.0,1.2,90.46,37.04,31.1,59.16,5.94,3.08,4.98691099476,2.1993489927
UBM-02032aTheRealGoodNews24BewareOfLegalism433.xml,1,religion,22,0.0,0.93,0.0,96.66,0.13,1.23,0.0,0.0,0.17,73.0,22.26,100.0,3.6666666666666665,2.6246692913372702,28.535511982577773,17.385620915022223,129.273197357,14.2200517093,94.43,23.63,20.61,73.82,3.01,2.5,58.390052356,30.6237353743
Lauraflanders-TheFWordJuly242008216.xml,1,politics,8,0.0,0.0,0.0,0.0,0.0,69.01,0.0,0.0,0.0,0.0,69.01,100.0,33.0,28.24889378365107,31.667973856200003,9.455337690624445,326.086956522,0.0,72.66,3.8,3.56,68.49,0.24,1.51,1.46596858639,0.809360429313
Somewhatfrank-skinnyCorpThreadlessOfficeTour862.xml,1,technology,14,8.23,2.06,4.82,0.0,9.91,3.89,0.0,5.92,12.24,9.51,0.0,100.0,11.0,7.937253933193772,5.247058823528889,10.02178649236889,1972.53433208,4.86891385768,11.29,87.52,7.8,3.36,79.71,8.63,2.30366492147,7.0467141726
Ironmanrecords-DufusJugOfAlePromo564.xml,1,music_and_entertainment,25,0.0,0.0,0.0,0.0,1.12,0.0,0.0,1.12,0.0,0.0,0.0,100.0,0.0,0.0,17.314161220048888,1.481481481482778,141.509433962,0.471698113208,0.25,99.29,0.0,0.0,99.29,0.0,0.0130890052356,1.86504794581
Mbleigh-TwitterOnRails933.xml,1,web_development_and_sites,30,0.0,62.46,0.0,0.0,11.91,7.27,0.0,0.0,2.33,0.0,75.49,100.0,21.666666666666668,14.839886193034712,6.414379084964444,2.352941176471111,290.697674419,1.74418604651,84.87,48.84,35.25,49.33,13.59,0.84,1.9502617801,1.51315210698
ChefsLine-PastaFrittata697.xml,1,food_and_drink,24,0.0,0.0,35.55,0.0,22.32,21.61,0.0,0.0,6.2,9.9,61.92,100.0,4.0,3.7416573867739413,23.66230936818889,5.75163398692889,666.666666667,4.16666666667,66.55,64.75,38.2,28.35,26.55,2.49,1.63612565445,1.0556875165
SunDevilTVNews-SunDevilTVNewsMasqueeraid2009543.xml,1,default_category,14,47.12,0.0,0.0,0.0,0.0,37.35,58.61,0.0,0.0,0.0,25.27,100.0,1.0,1.0,19.20784313725555,13.638344226577779,1959.45945946,1.35135135135,2.72,66.15,0.89,1.83,65.25,30.81,1.46596858639,1.30201460368
Eduservfoundation-EduservFoundationSymposium2008ChrisAdie555.xml,1,default_category,1,13.94,18.43,8.61,11.03,1.14,17.6,0.0,0.0,4.51,2.63,62.0,100.0,1.5,1.118033988749895,20.74030501088889,3.31154684096,55.9701492537,4.4776119403,71.27,44.74,18.41,52.86,26.33,2.3,18.1806282723,9.43080848069
Worldbeat-InterviewWElijahEmanuel383.xml,1,default_category,19,16.25,8.09,0.0,0.0,18.8,15.17,0.0,0.0,1.98,0.0,54.93,100.0,5.285714285714286,3.1036515689143473,10.323311546853333,5.969498910676666,395.061728395,3.7037037037,38.25,98.42,37.12,0.91,61.3,0.3,0.746073298429,3.56294536817
Axsystechgroup-UseThePowerOfSocialWebsitesToDriveTrafficToYourWebsit168.xml,1,technology,0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,1.54,0.3,0.0,0.0,100.0,2.25,1.920286436967152,17.24749455337889,11.023965141613333,1619.04761905,0.0,4.65,99.05,4.51,0.0,94.54,0.0,0.0130890052356,0.923726576933
Hopeshow-SherrysJourneyEpisode5ItWasFunWhen809.xml,1,documentary,5,1.3,6.82,7.94,73.35,0.03,6.03,0.0,0.0,0.96,2.09,90.94,100.0,7.538461538461538,5.982222183145717,29.56427015251111,28.148148148144443,740.600075959,4.29168249145,97.0,33.1,30.83,66.15,2.27,0.68,41.164921466,23.1635435911
Crashsolo-OneMinuteNakedDetective397.xml,1,literature,30,0.0,0.0,0.0,0.0,2.89,57.4,0.0,0.0,0.0,0.0,60.3,100.0,4.5,4.5,5.366884531596666,13.46405228758889,212.765957447,0.0,62.43,31.7,12.56,49.87,19.14,5.87,0.65445026178,0.413477610627
Etopianewsnow-KinkyFriedmanSingsASongAboutUppityWomen700.xml,1,literature,25,4.86,0.0,0.0,0.0,10.31,10.39,0.0,0.0,2.61,0.0,22.15,100.0,0.0,0.0,40.72026143788889,17.69063180826667,196.078431373,3.26797385621,25.75,67.25,12.94,12.78,54.31,18.98,0.0130890052356,1.34600158353
HansOnExperience-ProjectSanderBrasBijSLO584.xml,1,educational,1,16.53,9.47,29.46,15.31,6.25,10.0,0.0,0.0,2.11,0.0,80.87,100.0,2.3333333333333335,2.6246692913372702,4.5141612200433325,14.03050108931111,70.796460177,0.176991150442,87.9,71.01,59.62,28.28,11.39,0.46,9.05759162304,4.9705287235
JakeSoulinake-educarParaCrear165.xml,1,conferences_and_other_events,31,0.0,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,15.17,84.03,100.0,0.0,0.0,16.05795206972111,4.793028322445,54.6448087432,1.36612021858,96.5,12.65,11.01,85.44,1.64,1.56,0.0130890052356,3.21984692531
Tua06262-ExtraSpecialAlePhiladelphiasBrewingHistoryAndTheStoryOf279.xml,1,documentary,33,0.34,0.71,0.0,94.2,0.52,0.0,0.0,0.0,1.58,45.91,44.21,100.0,9.0,9.0,8.424400871456667,16.165577342053336,45.5062571104,21.9946909367,92.68,20.28,16.01,76.65,4.27,2.76,50.6937172775,23.198733175
PIttsfordCommunityChurch-RevMarcPorpiliaLoveAndHate1John21517268.xml,1,religion,21,0.0,0.0,0.0,95.69,2.5,0.0,0.0,0.0,6.41,38.1,49.17,100.0,9.0,7.038356451506385,26.80174291938889,18.64923747275556,1187.5,5.625,89.99,16.97,13.27,76.6,3.7,5.96,6.84554973822,2.81516671065
TheJAMAREPORT-COSTOFTREATINGSPINEPROBLEMSINCREASESBUTPATIENTSONAVERAG415.xml,1,health,5,0.0,0.0,0.0,96.42,1.55,0.0,0.0,0.0,0.0,13.2,84.6,100.0,7.0,7.0,31.289324618744445,16.29629629631111,833.333333333,6.06060606061,85.95,19.55,6.74,79.22,12.81,0.18,2.53926701571,1.16125626814
Plectrum-Lesson12Recession384.xml,1,comedy,26,99.63,0.0,0.0,0.0,0.0,0.0,94.66,0.0,4.85,0.0,0.0,100.0,6.333333333333333,4.4969125210773475,44.2448801743,21.61220043573333,242.718446602,0.485436893204,93.08,7.28,2.74,90.34,4.55,1.5,4.92146596859,1.81226356998
Heitbwp-Episode22ATripBackInTime206.xml,1,music_and_entertainment,22,1.02,0.17,0.0,96.92,0.0,0.0,0.0,0.0,0.65,74.89,19.47,100.0,9.444444444444445,7.440297352348092,42.938997821344444,20.52287581698889,135.915732246,8.29085966701,92.89,12.78,10.85,82.02,1.94,5.14,60.6282722513,25.890736342
JillForrest-YogaBabyEpisode25247.xml,1,health,10,6.27,15.92,0.0,35.82,3.36,18.73,0.0,0.0,0.78,15.52,62.62,100.0,14.0,13.619838471876236,35.64662309368889,30.370370370377778,144.369586141,3.65736284889,83.69,43.4,30.92,52.74,12.48,3.73,16.2303664921,9.14049441365
RobertBernardo-MossyCon5WithRobertBernardoMattBingenheimerDaveMohr366.xml,1,default_category,31,2.61,2.24,0.0,93.55,0.0,0.0,0.04,0.0,0.11,21.51,75.7,100.0,12.0,4.949747468305833,26.691067538116663,3.5294117647066665,31.5333070556,4.09932991723,94.07,11.53,9.63,84.36,1.9,4.0,53.9921465969,22.3189935779
GVTVNEWS-GVTVNews073108NCTV11557.xml,1,movies_and_television,24,10.33,0.0,14.96,53.04,1.65,4.27,0.0,0.0,0.16,7.65,74.22,100.0,20.72,16.988278311824303,6.1002178649222225,16.73202614377778,669.383003492,2.56111757858,73.39,35.61,20.27,53.11,15.34,10.66,35.445026178,15.1139262778
Drinkart-MakersMarkEggNogArtOfTheDrink51899.xml,1,food_and_drink,24,13.87,20.72,0.0,21.51,6.78,11.85,0.0,0.0,6.31,13.73,53.47,100.0,7.625,5.6995065575889985,34.26187363834444,14.727668845317778,677.506775068,4.33604336043,83.38,31.3,21.98,61.25,9.32,7.12,5.99476439791,3.24623911322
Marquisdejolie-BadNews559.xml,1,personal_or_auto-biographical,28,0.0,0.0,0.0,95.92,0.0,0.0,0.0,0.0,0.0,0.0,94.44,100.0,13.333333333333334,16.110727964792762,41.371241830066666,21.4814814815,928.792569659,2.47678018576,56.95,35.05,16.36,40.42,18.69,24.07,5.98167539267,2.84155889857
Henrichy0205blip-DesignStudioDRIFT333.xml,1,art,29,0.0,0.0,0.0,99.54,0.0,0.0,0.0,0.0,0.0,4.18,93.17,100.0,11.857142857142858,12.028876820011934,40.51677559913333,12.679738562103331,513.833992095,4.74308300395,95.75,26.66,25.03,70.61,1.63,2.53,9.2277486911,4.45148236122
Pycon-LightningTalk032809VanLindberghd288.xml,1,conferences_and_other_events,24,15.15,9.12,16.14,40.63,2.23,8.42,0.0,0.0,77.65,11.92,0.0,100.0,16.5,16.15704180844996,34.71633986928889,21.04575163396667,569.190600522,3.34203655352,92.89,22.73,17.86,75.01,4.86,2.19,37.7617801047,16.8470132841
Politicallunch-PoliticalLunchFlashbackANorthKoreaClassic764.xml,1,politics,30,0.0,0.0,0.0,99.82,0.0,0.0,0.0,0.0,0.57,4.84,93.58,100.0,22.0,12.294017127971522,65.55424836601111,11.938997821360001,288.713910761,6.82414698163,92.32,8.27,3.09,89.23,5.18,2.21,7.65706806283,3.35180786487
Bazzty-Regionalentwicklung819.xml,1,educational,33,8.92,6.15,12.33,53.73,0.75,11.92,0.0,0.0,8.12,55.97,27.59,100.0,0.0,0.0,42.5642701525,13.59477124183889,9.67305088025,2.80518475527,86.84,54.22,42.89,43.95,11.33,1.81,207.905759162,45.473739773
PrivateLessons-PRIVATELESSONSSoundbitesJessicaFordNashvilleVocalCoach808.xml,1,music_and_entertainment,1,0.0,0.0,0.0,97.95,0.0,0.0,0.0,0.0,0.0,0.0,97.11,100.0,6.5,0.5,23.302832244022223,1.0457516339883335,67.3400673401,4.7138047138,34.35,58.82,18.79,15.53,40.04,24.6,5.34031413613,2.61282660333
Elliottrothman-CreatingAutomaticZenSubthemesWithZenophile680.xml,1,web_development_and_sites,26,0.0,0.0,0.0,0.0,5.08,60.19,60.19,0.0,5.08,0.0,0.0,100.0,2.5,2.5,60.34989106752221,7.407407407411666,158.73015873,1.5873015873,60.79,53.65,18.34,42.44,35.31,2.17,0.942408376963,0.55423594616
Lvpsf-TheNightmareAtPfizerInjuredBiotechWorkerBeckyMcClainSp556.xml,1,educational,24,0.09,4.43,11.54,78.83,0.39,0.46,0.0,0.0,57.89,35.71,0.0,100.0,16.65625,9.652102669237413,25.066666666655557,14.161220043577778,631.639391329,4.6511627907,80.82,38.52,26.54,54.28,11.98,7.14,62.3167539267,30.6413301663
Legourmettv-BraisedVealInStout230.xml,1,food_and_drink,13,4.91,44.89,0.0,0.0,1.55,15.03,0.0,0.0,1.35,0.0,55.28,100.0,1.75,1.479019945774904,26.70806100217778,14.684095860570002,1120.68965517,3.44827586207,77.54,49.05,32.26,45.28,16.79,4.8,1.57068062827,1.02049793261
Techpodcasts-CES2009RandMcNally682.xml,1,technology,1,0.0,0.0,0.0,64.48,2.48,17.71,0.0,0.0,38.79,9.15,33.67,100.0,0.0,0.0,39.323311546844444,28.061002178655556,70.0934579439,6.07476635514,50.44,43.69,17.54,32.9,26.16,23.17,4.73821989529,3.7652854755
UBM-02050k1ManchildAndBride11114.xml,1,religion,33,1.35,1.69,1.15,92.07,0.38,0.58,0.0,0.0,0.27,46.74,45.55,100.0,8.2,7.332121111929345,27.206535947711114,20.261437908488887,68.9457052571,12.3814995691,91.95,29.3,24.63,67.32,4.67,3.33,58.664921466,30.6237353743
KELLYTV-2012THEMOVIENUMBA1KARDINALOFFISHALL966.xml,1,music_and_entertainment,16,20.73,28.43,0.0,19.82,5.56,0.0,0.0,0.0,0.0,3.56,65.57,100.0,6.888888888888889,4.909049340972116,13.430501089322222,11.764705882356667,2790.69767442,5.58139534884,39.05,44.47,13.64,25.41,30.82,28.36,2.91884816754,1.89144013372
SpoonyOne-Vlog52209TerminatorSalvation225.xml,1,movies_and_television,31,0.0,0.0,0.0,99.88,0.0,0.0,0.0,0.0,6.53,2.46,89.26,100.0,8.333333333333334,5.90668171555645,39.84008714596444,14.335511982576666,83.3333333333,0.833333333333,95.53,20.89,17.84,77.7,3.05,1.0,7.42146596859,3.16706254949
Etopianewsnow-SatuHassiGreenMemberOfEuropeanParliamentOnEUSuperGrid333.xml,1,the_environment,31,0.0,0.0,0.0,96.72,0.0,0.0,0.0,0.0,0.04,9.24,85.91,100.0,2.5,2.5,60.03877995643333,32.723311546822224,38.0228136882,2.59822560203,90.84,29.27,23.91,66.93,5.36,3.47,28.5340314136,13.8822908419
Gov2events-Web2ExpoSF09Gov2ExpoJaschaFranklinHodgeMybarackobamacomTh496.xml,1,technology,5,0.0,0.0,0.0,98.49,0.0,0.0,0.0,0.0,0.75,16.54,79.86,100.0,16.53846153846154,13.697924517775478,24.61612200436667,11.546840958623331,815.939278937,6.26185958254,96.63,19.87,17.86,78.77,2.01,1.04,11.4528795812,4.63622767661
Infowarriorchannel-Michael_Badnarik_on_Alex_Jones_Tv_2_5_Exercise_your_Rights113.xml,1,the_mainstream_media,10,0.0,0.0,0.0,92.78,0.97,4.68,0.0,0.0,0.0,0.0,97.23,100.0,7.833333333333333,3.890872509976251,33.81089324617778,10.196078431372221,107.033639144,1.37614678899,80.51,21.61,13.05,67.45,8.55,10.79,14.2670157068,5.7534969649
Techpodcasts-CES2009BackInAFlash710.xml,1,technology,19,83.78,0.0,0.0,0.0,2.86,0.0,10.03,0.0,0.0,2.86,73.75,100.0,1.75,1.479019945774904,42.76732026143333,29.80392156863333,437.95620438,1.09489051095,15.16,84.56,9.51,5.62,75.05,9.31,1.64921465969,2.410486496
Daveandtom-SafetyGeeksSVIEpisode3ADangerousBlend202.xml,1,comedy,3,15.46,10.17,4.58,0.0,3.45,10.51,0.0,0.0,9.38,5.39,27.14,100.0,31.027027027027028,28.057360634172742,37.06666666666667,14.684095860566666,3067.63285024,4.34782608696,56.61,73.26,33.02,23.59,40.25,2.86,2.89267015707,3.64212193191
Globaldyana-ArroyoRestaurantInDFKidsBullsFoodFun850.xml,1,the_mainstream_media,17,0.0,0.0,0.0,0.0,0.0,82.27,0.0,0.0,0.0,0.0,82.27,100.0,0.0,0.0,41.16775599127778,0.0,123.456790123,0.0,2.24,84.69,2.2,0.0,82.49,12.96,1.09947643979,0.712589073634
